rownames,session_id,collaborator_id,event_id,event_start_date,event_type,SalaireMois,ETP01,ETP02,ETP03,ETP04,ETP05,ETP06,ETP07,ETP08,ETP09,ETP10,ETP11,ETP12,ETP,Salaire13,PrimePrecarite,CongesCDD,ChargesSocialesPourcent,CoutTotalAnnuel,user_comments,comments,credte,upduser_id,PrecariteActive
158,2,16,0,2014-01-01,DefaultPeriod,2929.28,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,2366.86,0,0,0.608,49476.81,,,2014-03-25 ,65,0
159,2,17,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,1,1,1,1,1,1,1,1,0,0.92,3888.62,0,0,0.608,81287.65,,,2014-03-25 ,65,0
160,2,18,0,2014-01-01,DefaultPeriod,4757.97,1,1,1,1,1,1,1,1,1,1,1,1,1,4805.55,0,0,0.608,100455.22,,,2014-03-25 ,65,0
161,2,19,0,2014-01-01,DefaultPeriod,6458.45,1,1,1,1,1,1,1,1,1,1,1,1,1,6523.03,0,0,0.608,136357.5,,,2014-03-25 ,65,0
162,2,20,0,2014-01-01,DefaultPeriod,4017.79,1,1,1,1,1,1,1,1,1,1,1,1,1,4057.97,0,0,0.608,84827.76,,,2014-03-25 ,65,0
163,2,21,0,2014-01-01,DefaultPeriod,4373.75,1,1,1,1,1,1,1,1,1,1,1,1,1,4417.49,0,0,0.608,92343.16,,,2014-03-25 ,65,0
164,2,22,0,2014-01-01,DefaultPeriod,4373.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,3533.99,0,0,0.608,73874.53,,,2014-03-25 ,65,0
165,2,23,0,2014-01-01,DefaultPeriod,4373.75,1,1,1,1,1,1,1,1,1,1,1,1,1,4417.49,0,0,0.608,92343.16,,,2014-03-25 ,65,0
166,2,24,0,2014-01-01,DefaultPeriod,4573.21,1,1,1,1,1,1,1,1,1,1,1,1,1,4618.94,0,0,0.608,96554.37,,,2014-03-25 ,65,0
167,2,25,0,2014-01-01,DefaultPeriod,4643.23,1,1,1,1,1,1,1,1,1,1,1,1,1,4689.66,0,0,0.346,82059.71,,,2014-03-25 ,65,0
168,2,26,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.78,3287.46,0,0,0.608,68721.02,a verifier avec nathalie,,2014-03-25 ,65,0
169,2,27,0,2014-01-01,DefaultPeriod,4203.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,0,passage msf,,2014-03-25 ,65,0
170,2,28,0,2014-01-01,DefaultPeriod,3861.78,1,1,1,1,1,1,1,1,1,1,1,1,1,3900.4,0,0,0.608,81533.91,,,2014-03-25 ,65,0
171,2,29,0,2014-01-01,DefaultPeriod,5603.53,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2829.78,0,0,0.608,59153.77,dansla capicité à faire à 100%,,2014-03-25 ,65,0
172,2,31,0,2014-01-01,DefaultPeriod,3939.01,1,0,0,0,0,0,0,0,0,0,0,0,0.08,328.25,0,0,0.608,6861.75,,,2014-03-25 ,65,0
173,2,32,0,2014-01-01,DefaultPeriod,4664.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,0,,,2014-03-25 ,65,0
174,2,33,0,2014-01-01,DefaultPeriod,5603.53,1,1,1,1,1,1,1,1,1,1,1,1,1,5659.56,0,0,0.608,118307.54,,,2014-03-25 ,65,0
175,2,34,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,1,1,1,1,1,1,1,1,1,1,4245.95,0,0,0.608,88757.32,,,2014-03-25 ,65,0
176,2,36,0,2014-01-01,DefaultPeriod,8558.67,1,1,1,1,1,1,1,1,0,0,0,0,0.67,0,0,0,0.608,110649.23,,,2014-03-25 ,65,0
177,2,37,0,2014-01-01,DefaultPeriod,6530.82,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.2,94984.25,,,2014-03-25 ,65,0
178,2,38,0,2014-01-01,DefaultPeriod,3939.01,1,1,1,1,1,1,1,1,1,1,1,1,1,3978.4,0,0,0.608,83164.47,,,2014-03-25 ,65,0
179,2,39,0,2014-01-01,DefaultPeriod,3939.01,1,1,1,0,0,0,0,0,0,1,1,1,0.5,1989.2,2585.96,268.32,0.608,46171.92,,,2014-03-25 ,65,1
180,2,42,0,2014-01-01,DefaultPeriod,5603.53,1,1,1,1,1,1,1,1,1,1,1,1,1,5659.56,0,0,0.608,118307.54,,,2014-03-25 ,65,0
181,2,43,0,2014-01-01,DefaultPeriod,4017.79,1,1,1,1,1,1,1,1,1,1,1,1,1,4057.97,0,0,0.608,84827.76,,,2014-03-25 ,65,0
182,2,44,0,2014-01-01,DefaultPeriod,4287.99,1,1,1,1,0,0,0,0,0,0,0,0,0.33,1429.33,0,0,0.608,29878.71,,,2014-03-25 ,65,0
183,2,45,0,2014-01-01,DefaultPeriod,3939.01,1,1,1,1,1,1,1,1,1,1,1,1,1,3978.4,0,0,0.608,83164.47,Ne pas compter dans la capacité à faire et ijss,,2014-03-25 ,65,0
184,2,46,0,2014-01-01,DefaultPeriod,4573.21,1,1,1,1,1,1,1,1,1,1,1,1,1,4618.94,0,0,0.608,96554.37,,,2014-03-25 ,65,0
185,2,1,0,2014-01-01,DefaultPeriod,3188.26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.299,50195.58,,,2014-01-13 ,60,0
186,2,10,0,2014-01-01,DefaultPeriod,3861.78,1,1,1,1,1,1,1,1,1,1,1,1,1,3900.4,5070.52,526.11,0.608,90533.29,,,2014-01-13 ,60,1
187,2,27,0,2014-01-01,DefaultPeriod,4203.91,0,0,0,1,1,1,1,1,1,1,1,1,0.75,3194.97,0,0,0.608,66787.69,,,2014-01-13 ,60,0
188,2,59,0,2014-01-01,DefaultPeriod,6530.82,1,1,1,1,1,1,1,0,0,0,0,0,0.58,0,4966.69,515.34,0.2,61594.07,,,2014-01-13 ,60,1
189,2,47,0,2014-01-01,DefaultPeriod,4017.79,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,2759.42,0,0,0.608,57682.88,,,2014-03-25 ,65,0
190,2,48,0,2014-01-01,DefaultPeriod,3861.78,1,1,0,0,0,0,0,0,0,0,0,0,0.17,643.63,836.72,86.82,0.608,14939.49,,,2014-03-25 ,65,1
191,2,49,0,2014-01-01,DefaultPeriod,3861.78,1,1,1,0,0,0,0,0,0,0,0,0,0.25,965.45,0,0,0.608,20181.67,,,2014-03-25 ,65,0
192,2,50,0,2014-01-01,DefaultPeriod,4340,1,1,1,1,1,1,1,1,1,1,1,1,1,4383.4,5698.42,591.26,0.608,101744.4,,,2014-03-25 ,65,1
193,2,51,0,2014-01-01,DefaultPeriod,7321.54,0,0,0,0,0,1,1,0,0,0,0,0,0.17,0,0,0,0.2,17747.41,voir avec jf,,2014-03-25 ,65,0
194,2,52,0,2014-01-01,DefaultPeriod,5603.53,1,1,1,1,1,1,1,1,1,1,1,1,1,5659.56,0,0,0.608,118307.54,,,2014-03-25 ,65,0
195,2,53,0,2014-01-01,DefaultPeriod,4307.96,1,1,1,1,1,1,1,1,1,1,1,1,1,4351.04,0,0,0.608,90954.14,,,2014-03-25 ,65,0
196,2,54,0,2014-01-01,DefaultPeriod,3383.85,1,0,0,0,0,0,0,0,0,0,0,0,0.08,281.99,0,0,0.608,5894.67,,,2014-03-25 ,65,0
197,2,55,0,2014-01-01,DefaultPeriod,4516.3,1,1,1,1,1,1,1,1,1,1,1,1,1,4561.46,0,0,0.608,95352.82,,,2014-03-25 ,65,0
198,2,56,0,2014-01-01,DefaultPeriod,2727.06,1,1,1,1,1,1,1,1,1,1,1,1,1,2754.33,0,0,0.608,57576.53,,,2014-03-25 ,65,0
199,2,57,0,2014-01-01,DefaultPeriod,3175.66,1,1,1,1,1,1,1,1,1,1,1,1,1,3207.42,0,0,0.608,67047.84,,,2014-03-25 ,65,0
200,2,58,0,2014-01-01,DefaultPeriod,3175.66,1,1,1,1,1,1,1,1,1,1,1,1,1,3207.42,0,0,0.608,67047.84,,,2014-03-25 ,65,0
201,2,59,0,2014-01-01,DefaultPeriod,6530.82,1,1,1,1,1,1,1,0,0,0,0,0,0.58,0,4966.69,515.34,0.2,61594.07,,,2014-03-25 ,65,1
202,2,61,0,2014-01-01,DefaultPeriod,2548.09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.608,49659.62,,,2014-03-25 ,65,0
203,2,62,0,2014-01-01,DefaultPeriod,2727.06,1,1,1,1,1,1,1,1,1,1,1,1,1,2754.33,0,0,0.608,57576.53,,,2014-03-25 ,65,0
204,2,63,0,2014-01-01,DefaultPeriod,2727.06,1,1,1,1,1,1,1,1,1,1,1,1,1,2754.33,0,0,0.608,57576.53,,,2014-03-25 ,65,0
205,2,64,0,2014-04-01,DefaultPeriod,3568.5118,0,0,0,1,1,1,1,1,1,1,1,1,0.75,2712.07,0,0,0.608,56693.1,,,2014-03-25 ,65,0
206,2,17,0,2014-12-01,Promotion,4287.99,0,0,0,0,0,0,0,0,0,0,0,1,0.08,364.48,0,0,0.608,7619.07,,,2014-03-25 ,65,0
207,2,31,0,2014-02-22,Promotion,4017.79,0,1,1,1,1,1,1,1,1,1,1,1,0.92,3723.15,0,0,0.608,77828.76,,,2014-03-25 ,65,0
208,2,44,0,2014-06-01,Promotion,4373.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,0,,,2014-03-25 ,65,0
209,2,49,0,2014-04-01,Promotion,3939.01,0,0,0,1,1,1,1,1,1,1,1,1,0.75,2993.65,0,0,0.608,62579.21,,,2014-03-25 ,65,0
210,2,54,0,2014-02-20,Promotion,3516.58,0,1,1,1,1,1,1,1,1,1,1,1,0.92,3258.7,0,0,0.608,68119.82,,,2014-03-25 ,65,0
211,2,1,0,2014-01-01,DefaultPeriod,3188.26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.299,49698.6,,,2014-03-25 ,65,0
212,2,2,0,2014-01-01,DefaultPeriod,3568.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.46,1650.44,2145.57,2671.47,0.608,42246.52,,,2014-03-25 ,65,1
213,2,7,0,2014-01-01,DefaultPeriod,6531,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0.2,47023.2,,,2014-03-25 ,65,0
214,2,8,0,2014-01-01,DefaultPeriod,4262.82,1,1,0,0,0,0,0,0,1,1,1,1,0.5,2131.41,0,0,0.346,37295.41,,,2014-03-25 ,65,0
215,2,10,0,2014-01-01,DefaultPeriod,3861.78,1,1,1,1,1,1,1,1,1,1,1,1,1,3900.4,5070.52,6313.35,0.608,99839.18,,,2014-03-25 ,65,1
216,2,12,0,2014-01-01,DefaultPeriod,6609.23,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.608,127531.7,,,2014-03-25 ,65,0
217,2,25,0,2014-01-01,DefaultPeriod,4643.23,1,1,1,1,1,1,1,1,1,1,1,1,1,4643.23,0,0,0.346,81247.24,,,2014-03-25 ,65,0
218,2,36,0,2014-01-01,DefaultPeriod,8558.67,1,1,1,1,1,1,1,1,0,0,0,0,0.67,0,0,0,0.608,110098.73,,,2014-03-25 ,65,0
219,2,37,0,2014-01-01,DefaultPeriod,6530.82,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.2,94043.81,,,2014-03-25 ,65,0
220,2,39,0,2014-01-01,DefaultPeriod,3939.01,1,1,1,0,0,0,0,0,0,1,1,1,0.5,1989.2,2585.96,3219.81,0.608,50917.91,,,2014-03-25 ,65,1
221,2,48,0,2014-01-01,DefaultPeriod,3861.78,1,1,0,0,0,0,0,0,0,0,0,0,0.17,643.63,836.72,1041.81,0.608,16475.12,,,2014-03-25 ,65,1
222,2,29,0,2014-01-01,DefaultPeriod,5603.53,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2829.78,0,0,0.608,59153.77,dansla capicité à faire à 100%,,2014-01-30 ,60,0
223,2,32,0,2014-01-01,DefaultPeriod,4664.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,0,,,2014-01-30 ,60,0
224,2,44,0,2014-01-01,DefaultPeriod,4287.99,1,1,1,1,0,0,0,0,0,0,0,0,0.33,1429.33,0,0,0.608,29878.71,,,2014-01-30 ,60,0
225,2,45,0,2014-01-01,DefaultPeriod,3939.01,1,1,1,1,1,1,1,1,1,1,1,1,1,3978.4,0,0,0.608,83164.47,Ne pas compter dans la capacité à faire et ijss,,2014-01-30 ,60,0
226,2,51,0,2014-01-01,DefaultPeriod,7321.54,0,0,0,0,0,1,1,0,0,0,0,0,0.17,0,0,0,0.2,17747.41,voir avec jf,,2014-01-30 ,60,0
227,2,44,0,2014-06-01,Promotion,4373.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,0,,,2014-01-30 ,60,0
228,5,2,0,2014-01-01,DefaultPeriod,3568.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.46,1643,2135.9,2659.43,0.608,42056.19,,,2014-04-17 ,60,1
229,5,3,0,2014-01-01,DefaultPeriod,4017.79,1,1,1,1,1,1,1,1,1,1,1,1,1,4037.88,0,0,0.608,84407.83,,,2014-04-17 ,60,0
230,5,4,0,2014-01-01,DefaultPeriod,4573.21,1,1,1,1,1,1,1,0,0,0,0,0,0.58,2671.52,0,0,0.608,55845.39,,,2014-04-17 ,60,0
231,5,9,0,2014-01-01,DefaultPeriod,4373.75,1,1,1,1,1,1,1,1,1,1,1,1,1,4395.62,0,0,0.608,91886.02,,,2014-04-17 ,60,0
232,5,10,0,2014-01-01,DefaultPeriod,3861.78,1,1,1,1,1,1,1,1,1,1,1,1,1,3881.09,5045.42,6282.1,0.608,99344.94,,,2014-04-17 ,60,1
233,5,11,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,1,1,1,1,1,1,1,1,1,1,4224.93,0,0,0.608,88317.92,,,2014-04-17 ,60,0
234,5,16,0,2014-01-01,DefaultPeriod,2929.28,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,2355.14,0,0,0.608,49231.86,,,2014-04-17 ,60,0
235,5,17,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,1,1,1,1,1,1,1,1,0,0.92,3871.1,0,0,0.608,80921.49,,,2014-04-17 ,60,0
236,5,17,0,2014-12-01,Promotion,4287.99,0,0,0,0,0,0,0,0,0,0,0,1,0.08,360.91,0,0,0.608,7544.38,,,2014-04-17 ,60,0
237,5,18,0,2014-01-01,DefaultPeriod,4757.97,1,1,1,1,1,1,1,1,1,1,1,1,1,4781.76,0,0,0.608,99957.91,,,2014-04-17 ,60,0
238,5,19,0,2014-01-01,DefaultPeriod,6458.45,1,1,1,1,1,1,1,1,1,1,1,1,1,6490.74,0,0,0.608,135682.48,,,2014-04-17 ,60,0
239,5,20,0,2014-01-01,DefaultPeriod,4017.79,1,1,1,1,1,1,1,1,1,1,1,1,1,4037.88,0,0,0.608,84407.83,,,2014-04-17 ,60,0
240,5,21,0,2014-01-01,DefaultPeriod,4373.75,1,1,1,1,1,1,1,1,1,1,1,1,1,4395.62,0,0,0.608,91886.02,,,2014-04-17 ,60,0
241,5,22,0,2014-01-01,DefaultPeriod,4373.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,3516.5,0,0,0.608,73508.82,,,2014-04-17 ,60,0
242,5,23,0,2014-01-01,DefaultPeriod,4373.75,1,1,1,1,1,1,1,1,1,1,1,1,1,4395.62,0,0,0.608,91886.02,,,2014-04-17 ,60,0
243,5,24,0,2014-01-01,DefaultPeriod,4573.21,1,1,1,1,1,1,1,1,1,1,1,1,1,4596.08,0,0,0.608,96076.38,,,2014-04-17 ,60,0
244,5,26,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.78,3272.74,0,0,0.608,68413.44,a verifier avec nathalie,,2014-04-17 ,60,0
245,5,28,0,2014-01-01,DefaultPeriod,3861.78,1,1,1,1,1,1,1,1,1,1,1,1,1,3881.09,0,0,0.608,81130.29,,,2014-04-17 ,60,0
246,5,29,0,2014-01-01,DefaultPeriod,5603.53,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2815.77,0,0,0.608,58860.94,dansla capicité à faire à 100%,,2014-04-17 ,60,0
247,5,31,0,2014-02-22,Promotion,4017.79,0,1,1,1,1,1,1,1,1,1,1,1,0.92,3703.06,0,0,0.608,77408.83,,,2014-04-17 ,60,0
248,5,33,0,2014-01-01,DefaultPeriod,5603.53,1,1,1,1,1,1,1,1,1,1,1,1,1,5631.55,0,0,0.608,117721.87,,,2014-04-17 ,60,0
249,5,34,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,1,1,1,1,1,1,1,1,1,1,4224.93,0,0,0.608,88317.92,,,2014-04-17 ,60,0
250,5,38,0,2014-01-01,DefaultPeriod,3939.01,1,1,1,1,1,1,1,1,1,1,1,1,1,3958.7,0,0,0.608,82752.76,,,2014-04-17 ,60,0
251,5,39,0,2014-01-01,DefaultPeriod,3939.01,1,1,1,0,0,0,0,0,0,1,1,1,0.5,1979.35,2573.16,3203.87,0.608,50665.84,,,2014-04-17 ,60,1
252,5,42,0,2014-01-01,DefaultPeriod,5603.53,1,1,1,1,1,1,1,1,1,1,1,1,1,5631.55,0,0,0.608,117721.87,,,2014-04-17 ,60,0
253,5,43,0,2014-01-01,DefaultPeriod,4017.79,1,1,1,1,1,1,1,1,1,1,1,1,1,4037.88,0,0,0.608,84407.83,,,2014-04-17 ,60,0
254,5,45,0,2014-01-01,DefaultPeriod,3939.01,0,0,0,0,0,0,1,1,1,1,1,1,0.5,1989.2,0,0,0.608,41582.24,Ne pas compter dans la capacité à faire et ijss,,2014-04-17 ,60,0
255,5,46,0,2014-01-01,DefaultPeriod,4573.21,1,1,1,1,1,1,1,1,1,1,1,1,1,4596.08,0,0,0.608,96076.38,,,2014-04-17 ,60,0
256,5,47,0,2014-01-01,DefaultPeriod,4017.79,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,2745.76,0,0,0.608,57397.32,,,2014-04-17 ,60,0
257,5,49,0,2014-04-01,Promotion,3939.01,0,0,0,1,1,1,1,1,1,1,1,1,0.75,2973.95,0,0,0.608,62167.5,,,2014-04-17 ,60,0
258,2,50,0,2014-01-01,DefaultPeriod,4340,1,1,1,1,1,1,1,1,1,1,1,1,1,4340,5642,7024.91,0.608,111091.75,,,2014-03-25 ,65,1
259,2,51,0,2014-01-01,DefaultPeriod,7321.54,0,0,0,0,0,1,1,0,0,0,0,0,0.17,0,0,0,0.2,17571.7,voir avec jf,,2014-03-25 ,65,0
260,2,59,0,2014-01-01,DefaultPeriod,6530.82,1,1,1,1,1,1,1,0,0,0,0,0,0.58,0,4952.54,6166.46,0.2,68201.69,,,2014-03-25 ,65,1
261,5,4,0,2014-08-01,Maternity,2104.4093,0,0,0,0,0,0,0,1,1,1,1,1,0.42,885.61,0,0,0.608,18512.71,,,2014-04-22 ,60,0
262,5,45,0,2014-01-02,Sick,2651.812,1,1,1,1,1,1,0,0,0,0,0,0,0.5,1325.91,0,0,0.608,27716.74,Ne pas compter dans la capacité à faire et ijss,,2014-04-22 ,60,0
263,5,22,0,2014-01-01,DefaultPeriod,4373.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0.47,2044,0,0,0.608,42727.76,,,2014-04-23 ,60,0
264,5,26,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.87,3660.2,0,0,0.608,76512.9,a verifier avec nathalie,,2014-04-23 ,60,0
265,5,29,0,2014-01-01,DefaultPeriod,5603.53,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0.38,2108.33,0,0,0.608,44072.5,dansla capicité à faire à 100%,,2014-04-23 ,60,0
266,5,51,0,2014-01-01,DefaultPeriod,7321.54,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.12,0,0,0,0.2,12300.19,voir avec jf,,2014-04-23 ,60,0
267,5,22,4,2014-08-01,Maternity,2398.71,0,0,0,0,0,0,0,1,1,1,1,1,0.42,1009.46,0,0,0.608,21101.7,,,2014-04-23 ,60,0
268,5,22,0,2014-08-01,Maternity,2398.71,0,0,0,0,0,0,0,1,1,1,1,1,0.42,1009.46,0,0,0.608,21101.7,,,2014-04-25 ,60,0
269,5,31,0,2014-02-22,Promotion,4017.79,0,1,1,1,1,0,0,0,0,0,0,0,0.33,1339.26,0,0,0.608,27995.96,,,2014-04-25 ,60,0
270,5,59,0,2014-01-01,DefaultPeriod,6530.82,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8490.07,10571.07,0.2,116917.18,,,2014-04-25 ,60,1
271,5,64,0,2014-04-01,DefaultPeriod,3568.5118,0,0,0,0,0,1,1,1,1,1,1,1,0.58,2099.47,0,0,0.608,43887.4,,,2014-04-25 ,60,0
272,5,48,5,2014-04-01,CareerChange,3861.7754,0,0,0,1,1,1,1,1,1,1,1,1,0.75,2915.64,3790.33,4719.38,0.608,74632.17,,,2014-04-25 ,60,1
273,5,66,0,2014-04-01,DefaultPeriod,3568.5118,0,0,0,1,0.2,0,0,0,0,0,0,0,0.1,356.85,0,0,0.608,7459.61,,,2014-04-25 ,60,0
274,5,67,0,2014-04-14,DefaultPeriod,3568.5118,0,0,0,0.5,1,0,0,0,0,0,0,0,0.13,446.06,0,0,0.608,9324.52,,,2014-04-25 ,60,0
275,5,68,0,2014-04-07,DefaultPeriod,4203.9129,0,0,0,1,0.5,0,0,0,0,0,0,0,0.13,525.49,0,0,0.608,10984.83,,,2014-04-25 ,60,0
276,5,69,0,2013-12-13,DefaultPeriod,3568.5118,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0.13,446.06,0,0,0.608,9324.52,,,2014-04-25 ,60,0
277,5,70,0,2014-01-01,DefaultPeriod,3568.5118,1,1,1,0.33,0,0,0,0,0,0,0,0,0.28,990.26,0,0,0.608,20700.43,,,2014-04-25 ,60,0
278,5,71,0,2014-02-24,DefaultPeriod,3568.5118,0,0.25,1,1,0.5,0,0,0,0,0,0,0,0.23,817.78,0,0,0.608,17094.95,,,2014-04-25 ,60,0
279,5,72,0,2014-06-01,DefaultPeriod,3861.7754,0,0,0,0,0,1,1,1,1,1,1,1,0.58,2272.01,0,0,0.608,47494.11,,,2014-04-25 ,60,0
280,5,73,0,2014-06-01,DefaultPeriod,3861.7754,0,0,0,0,0,1,1,1,1,1,1,1,0.58,2272.01,0,0,0.608,47494.11,,,2014-04-25 ,60,0
281,5,48,0,2014-04-01,CareerChange,3861.7754,0,0,0,1,1,1,1,1,1,1,1,1,0.75,2915.64,3790.33,4719.38,0.608,74632.17,,,2014-04-28 ,60,1
282,5,66,0,2014-04-01,DefaultPeriod,3568.5118,0,0,0,1,0.2,0,0,0,0,0,0,0,0.1,356.85,463.91,577.61,0.608,9134.37,,,2014-04-28 ,60,1
283,5,67,0,2014-04-14,DefaultPeriod,3568.5118,0,0,0,0.5,1,0,0,0,0,0,0,0,0.13,446.06,579.88,722.02,0.608,11417.97,,,2014-04-28 ,60,1
284,5,68,0,2014-04-07,DefaultPeriod,4203.9129,0,0,0,1,0.5,0,0,0,0,0,0,0,0.13,525.49,683.14,850.58,0.608,13451.05,,,2014-04-28 ,60,1
285,5,69,0,2013-12-13,DefaultPeriod,3568.5118,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0.13,446.06,579.88,722.02,0.608,11417.97,,,2014-04-28 ,60,1
286,5,70,,2014-01-01,,,,,,,,,,,,,,,,,,,,,,deleted,2014-04-28 ,60,
287,5,71,0,2014-02-24,DefaultPeriod,3568.5118,0,0.25,1,1,0.5,0,0,0,0,0,0,0,0.23,817.78,1063.12,1323.7,0.608,20932.96,,,2014-04-28 ,60,1
288,5,72,0,2014-06-01,DefaultPeriod,3861.7754,0,0,0,0,0,1,1,1,1,1,1,1,0.58,2272.01,2953.61,3677.58,0.608,58157.07,,,2014-04-28 ,60,1
289,5,73,0,2014-06-01,DefaultPeriod,3861.7754,0,0,0,0,0,1,1,1,1,1,1,1,0.58,2272.01,2953.61,3677.58,0.608,58157.07,,,2014-04-28 ,60,1
290,5,70,0,2014-01-01,DefaultPeriod,3568.51,1,1,1,1,0,0,0,0,0,0,0,0,0.33,1189.5,1546.35,1925.38,0.608,30447.91,,,2014-05-21 ,60,1
291,5,58,0,2014-04-01,Promotion,3522.48,0,0,0,1,1,1,1,1,1,1,1,1,0.75,2659.47,0,0,0.608,55593.61,,,2014-05-21 ,60,0
292,5,74,0,2014-06-02,DefaultPeriod,874.56,0,0,0,0,0,1,1,0,1,1,1,1,0.5,0,0,0,0.608,8508.07,,,2014-05-21 ,60,0
293,7,1,0,2014-01-01,DefaultPeriod,4068,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,48816,,,2014-07-01 ,60,0
294,11,24,0,2015-03-01,Promotion,4664.67,0,0,1,1,1,1,1,1,1,1,1,1,0.83,3926.1,0,0,0.608,82071.15,,,2014-12-11 ,60,0
295,11,26,0,2015-12-01,Promotion,4287.99,0,0,0,0,0,0,0,0,0,0,0,0.8,0.07,288.72,0,0,0.608,6035.5,,,2014-12-11 ,60,0
296,11,38,0,2015-12-01,Promotion,4287.99,0,0,0,0,0,0,0,0,0,0,0,1,0.08,360.91,0,0,0.608,7544.38,,,2014-12-11 ,60,0
297,11,39,0,2015-12-31,Promotion,4017.79,0,0,0,0,0,0,0,0,0,0,0,1,0.08,338.16,439.61,547.37,0.608,8656.04,,,2014-12-11 ,60,1
298,11,45,0,2015-10-11,Promotion,4017.79,0,0,0,0,0,0,0,0,0,1,1,1,0.25,1014.49,0,0,0.608,21206.93,,,2014-12-11 ,60,0
299,11,46,0,2015-08-01,Promotion,4664.67,0,0,0,0,0,0,0,1,1,1,1,1,0.42,1963.05,0,0,0.608,41035.57,,,2014-12-11 ,60,0
300,11,1,0,2015-01-01,DefaultPeriod,3100,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.333,49587.6,,,2014-12-22 ,60,0
301,11,8,0,2015-01-01,DefaultPeriod,5736,0,0,0,1,1,1,1,1,1,1,1,1,0.75,4302,0,0,0,55926,salaire validé avec note de débit,,2014-12-22 ,60,0
302,11,66,0,2015-01-01,DefaultPeriod,3568.51,1,1,1,1,1,1,1,1,1,1,1,1,1,3604.19,4685.45,5833.91,0.608,92257.22,,,2014-12-22 ,60,1
303,11,67,0,2015-01-01,DefaultPeriod,3568.51,1,1,1,1,1,1,1,1,1,1,1,1,1,3604.19,4685.45,5833.91,0.608,92257.22,,,2014-12-22 ,60,1
304,11,70,0,2015-01-01,DefaultPeriod,3568.51,1,1,1,1,1,1,1,1,1,1,1,1,1,3604.19,4685.45,5833.91,0.608,92257.22,,,2014-12-22 ,60,1
305,11,71,0,2015-01-01,DefaultPeriod,3568.51,1,1,1,1,1,1,1,1,1,1,1,1,1,3604.19,4685.45,5833.91,0.608,92257.22,,,2014-12-22 ,60,1
306,11,48,0,2015-08-05,Promotion,3939.01,0,0,0,0,0,0,0,1,1,1,1,1,0.42,1657.67,2154.97,2683.17,0.608,42431.6,,,2014-12-22 ,60,1
